%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1491900240880689912,204,1491900240877454704,,0,0,46.5184783936,6.56663274765,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900240981793677,205,1491900240977510291,,0,0,46.5184783936,6.56663274765,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900241079022806,206,1491900241077407701,,0,0,46.5184783936,6.56663274765,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900241179095164,207,1491900241177319643,,0,0,46.5184783936,6.56663274765,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900241279454397,208,1491900241277585543,,0,0,46.5184783936,6.56663274765,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900241380549464,209,1491900241377549256,,0,0,46.5184783936,6.56663274765,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900241479364739,210,1491900241477349947,,0,0,46.5184783936,6.56663322449,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900241579139077,211,1491900241577321837,,0,0,46.5184783936,6.56663322449,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900241679147112,212,1491900241677352268,,0,0,46.5184783936,6.56663322449,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900241779567022,213,1491900241777828168,,0,0,46.5184783936,6.56663322449,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900241879368808,214,1491900241877347818,,0,0,46.5184745789,6.56663274765,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900241979488406,215,1491900241977314395,,0,0,46.5184745789,6.56663274765,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900242078678472,216,1491900242077341284,,0,0,46.5184745789,6.56663274765,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900242178447133,217,1491900242177329320,,0,0,46.5184745789,6.56663274765,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900242279361210,218,1491900242277346418,,0,0,46.5184745789,6.56663322449,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900242378761589,219,1491900242377330234,,0,0,46.5184745789,6.56663322449,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900242479038322,220,1491900242477345197,,0,0,46.5184745789,6.56663322449,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900242580957920,221,1491900242577366566,,0,0,46.5184745789,6.56663322449,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900242680767570,222,1491900242678011007,,0,0,46.5184745789,6.56663370132,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900242779327324,223,1491900242777308938,,0,0,46.5184745789,6.56663370132,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900242879547287,224,1491900242877345776,,0,0,46.5184707642,6.56663417816,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900242979838499,225,1491900242977504384,,0,0,46.5184707642,6.56663417816,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900243081347212,226,1491900243077344347,,0,0,46.5184745789,6.566634655,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900243179305455,227,1491900243177346757,,0,0,46.5184745789,6.566634655,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900243279640105,228,1491900243277529793,,0,0,46.5184745789,6.566634655,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900243379699755,229,1491900243377421578,,0,0,46.5184745789,6.566634655,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900243480278312,230,1491900243477820707,,0,0,46.5184707642,6.56663417816,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900243578829055,231,1491900243577308899,,0,0,46.5184707642,6.56663417816,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900243679202716,232,1491900243677584538,,0,0,46.5184707642,6.56663417816,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900243778844709,233,1491900243777317678,,0,0,46.5184707642,6.56663417816,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900243878672432,234,1491900243877380297,,0,0,46.5184707642,6.566634655,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900243979004738,235,1491900243977317290,,0,0,46.5184707642,6.566634655,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900244078766263,236,1491900244077352305,,0,0,46.5184707642,6.566634655,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900244179157424,237,1491900244177320757,,0,0,46.5184707642,6.566634655,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900244280352491,238,1491900244277862907,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900244380013911,239,1491900244377324796,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900244478764811,240,1491900244477364707,,0,0,46.5184745789,6.566634655,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900244578661232,241,1491900244577321596,,0,0,46.5184745789,6.566634655,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900244678989580,242,1491900244677522496,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900244779081209,243,1491900244777325948,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900244878975338,244,1491900244877350703,,0,0,46.5184745789,6.56663560867,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900244978560405,245,1491900244977403946,,0,0,46.5184745789,6.56663560867,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900245080364534,246,1491900245077350992,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900245178758872,247,1491900245177330590,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900245278625917,248,1491900245277352219,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900245379442338,249,1491900245377313536,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900245481710166,250,1491900245477396728,,0,0,46.5184745789,6.56663560867,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900245579115805,251,1491900245577355336,,0,0,46.5184745789,6.56663560867,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900245679018111,252,1491900245677345715,,0,0,46.5184745789,6.56663560867,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900245779679272,253,1491900245777350573,,0,0,46.5184745789,6.56663560867,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900245880608817,254,1491900245877378713,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900245979107321,255,1491900245977311592,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900246079445149,256,1491900246077359107,,0,0,46.5184745789,6.566634655,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900246180111934,257,1491900246177315736,,0,0,46.5184745789,6.566634655,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900246279367678,258,1491900246277349500,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900246379304567,259,1491900246377318838,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900246479235050,260,1491900246477356404,,0,0,46.5184783936,6.56663560867,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900246580741472,261,1491900246577348034,,0,0,46.5184783936,6.56663560867,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900246679119402,262,1491900246677345496,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900246779949678,263,1491900246777644990,,0,0,46.5184745789,6.56663513184,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900246879731411,264,1491900246877387296,,0,0,46.5184745789,6.56663560867,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900246978477727,265,1491900246977379863,,0,0,46.5184745789,6.56663560867,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
