%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1491900165995658123,561,1491900165802187834,,0.0824000015855,1.55999994278
1491900165995839477,562,1491900165822048826,,0.0824000015855,1.55999994278
1491900165995888435,563,1491900165842214559,,0.0824000015855,1.55999994278
1491900165995953279,564,1491900165863767426,,0.0824000015855,1.55999994278
1491900165996013435,565,1491900165882770658,,0.0412000007927,1.44000005722
1491900165996093383,566,1491900165902273994,,0.0824000015855,1.55999994278
1491900165996243487,567,1491900165922186393,,0.0824000015855,1.55999994278
1491900165996383904,568,1491900165942048115,,0.0824000015855,1.55999994278
1491900165996470935,569,1491900165962134055,,0.0824000015855,1.55999994278
1491900165996545206,570,1491900165982473433,,0.0412000007927,1.44000005722
1491900166003826040,571,1491900166002016405,,0.0824000015855,1.55999994278
1491900166023794585,572,1491900166022034324,,0.0824000015855,1.55999994278
1491900166043842765,573,1491900166042089119,,0.0824000015855,1.55999994278
1491900166064970685,574,1491900166062022820,,0.0824000015855,1.55999994278
1491900166084371990,575,1491900166082042823,,0.0824000015855,1.55999994278
1491900166103967045,576,1491900166102050117,,0.0824000015855,1.55999994278
1491900166125105589,577,1491900166122090849,,0.0824000015855,1.55999994278
1491900166145095071,578,1491900166142046217,,0.0824000015855,1.55999994278
1491900166166633564,579,1491900166162561897,,0.0412000007927,1.55999994278
1491900166187036380,580,1491900166182862889,,0.0824000015855,1.55999994278
1491900166206068414,581,1491900166202108673,,0.0824000015855,1.55999994278
1491900166223950447,582,1491900166222112270,,0.0824000015855,1.55999994278
1491900166246619982,583,1491900166242012221,,0.0412000007927,1.55999994278
1491900166264432068,584,1491900166261993422,,0.0824000015855,1.55999994278
1491900166284302383,585,1491900166281994883,,0.0824000015855,1.55999994278
1491900166316100148,586,1491900166312681971,,0.0824000015855,1.55999994278
1491900166324835098,587,1491900166322129420,,0.0824000015855,1.20000004768
1491900166345276663,588,1491900166342150204,,0.0824000015855,1.55999994278
1491900166364175051,589,1491900166362111613,,0.0824000015855,1.55999994278
1491900166383420887,590,1491900166382147762,,0.0824000015855,1.55999994278
1491900166404282609,591,1491900166402473807,,0.0824000015855,1.55999994278
1491900166424671779,592,1491900166422506414,,0.0824000015855,1.55999994278
1491900166444800740,593,1491900166442749386,,0.0824000015855,1.55999994278
1491900166465203764,594,1491900166462796316,,0.0824000015855,1.55999994278
1491900166484521683,595,1491900166482555016,,0.0824000015855,1.55999994278
1491900166506435124,596,1491900166504174811,,0.0824000015855,1.55999994278
1491900166525357314,597,1491900166523195491,,0.0824000015855,1.55999994278
1491900166553644714,598,1491900166551287891,,0.0824000015855,1.55999994278
1491900166567575862,599,1491900166565232945,,0.0824000015855,1.55999994278
1491900166585410448,600,1491900166582192687,,0.0824000015855,1.55999994278
1491900166604952482,601,1491900166602005398,,0.0824000015855,1.55999994278
1491900166627190246,602,1491900166622064360,,0.0824000015855,1.55999994278
1491900166646907124,603,1491900166642184831,,0.0412000007927,1.55999994278
1491900166665910616,604,1491900166662166918,,0.0824000015855,1.55999994278
1491900166685728119,605,1491900166682013327,,0.0824000015855,1.55999994278
1491900166705191715,606,1491900166702143382,,0.0824000015855,1.55999994278
1491900166725684114,607,1491900166722029895,,0.0412000007927,1.44000005722
1491900166745675263,608,1491900166742083023,,0.0824000015855,1.55999994278
1491900166766731933,609,1491900166762449328,,0.0412000007927,1.44000005722
1491900166785691831,610,1491900166782700893,,0.0824000015855,1.55999994278
1491900166805658501,611,1491900166802650219,,0.0824000015855,1.55999994278
1491900166825939754,612,1491900166822156420,,0.0824000015855,1.55999994278
1491900166846254809,613,1491900166842632152,,0.0824000015855,1.67999994755
1491900166866677208,614,1491900166862182832,,0.0824000015855,1.55999994278
1491900166889282055,615,1491900166884157887,,0.0824000015855,1.55999994278
1491900166907523360,616,1491900166902124973,,0.0824000015855,1.55999994278
1491900166927412581,617,1491900166922209507,,0.0824000015855,1.55999994278
1491900166948460761,618,1491900166942748938,,0.0824000015855,1.55999994278
1491900166964727430,619,1491900166962181649,,0.0824000015855,1.55999994278
1491900166984941548,620,1491900166982103370,,0.0824000015855,1.44000005722
1491900167007975457,621,1491900167002125352,,0.0824000015855,1.55999994278
1491900167024041606,622,1491900167022128741,,0.0824000015855,1.55999994278
1491900167046067963,623,1491900167042028067,,0.0824000015855,1.55999994278
1491900167064095101,624,1491900167062101247,,0.0824000015855,1.55999994278
1491900167084061771,625,1491900167082058333,,0.0412000007927,1.44000005722
1491900167104344065,626,1491900167102071200,,0.0824000015855,1.55999994278
1491900167124171568,627,1491900167122020995,,0.0824000015855,1.55999994278
1491900167144529592,628,1491900167142098394,,0.0824000015855,1.55999994278
1491900167164042407,629,1491900167161992615,,0.0824000015855,1.55999994278
1491900167184433452,630,1491900167182170222,,0.0824000015855,1.55999994278
1491900167205212361,631,1491900167201987413,,0.0824000015855,1.55999994278
1491900167225371166,632,1491900167222174812,,0.0824000015855,1.55999994278
1491900167246072263,633,1491900167242000856,,0.0824000015855,1.55999994278
1491900167266767735,634,1491900167262109505,,0.0824000015855,1.55999994278
1491900167285829352,635,1491900167282086904,,0.0824000015855,1.55999994278
1491900167305022376,636,1491900167302092479,,0.0824000015855,1.55999994278
1491900167328425765,637,1491900167322899930,,0.0824000015855,1.55999994278
1491900167347580142,638,1491900167342761756,,0.0824000015855,1.55999994278
1491900167364630718,639,1491900167362492592,,0.0824000015855,1.55999994278
1491900167384982648,640,1491900167382240252,,0.0824000015855,1.55999994278
1491900167404307442,641,1491900167402422442,,0.0824000015855,1.55999994278
1491900167427231821,642,1491900167422216195,,0.0412000007927,1.44000005722
1491900167447750001,643,1491900167442156146,,0.0824000015855,1.44000005722
1491900167466060108,644,1491900167462239169,,0.0824000015855,1.79999995232
1491900167484270423,645,1491900167482108027,,0.0824000015855,1.55999994278
1491900167504585061,646,1491900167502131519,,0.0824000015855,1.55999994278
1491900167524024908,647,1491900167522024074,,0.0824000015855,1.55999994278
1491900167544561890,648,1491900167542181942,,0.0824000015855,1.55999994278
1491900167566033560,649,1491900167562046476,,0.0824000015855,1.55999994278
1491900167586347729,650,1491900167582590906,,0.0824000015855,1.55999994278
1491900167608446118,651,1491900167602169867,,0.0824000015855,1.67999994755
1491900167626690808,652,1491900167622236276,,0.0824000015855,1.55999994278
1491900167645345863,653,1491900167642158362,,0.0824000015855,1.55999994278
1491900167664912897,654,1491900167662479980,,0.0824000015855,1.55999994278
1491900167684586337,655,1491900167681978004,,0.0824000015855,1.55999994278
1491900167704796809,656,1491900167702660090,,0.0412000007927,1.44000005722
1491900167724977854,657,1491900167722239155,,0.0412000007927,1.44000005722
1491900167744127648,658,1491900167742214835,,0.0824000015855,1.55999994278
1491900167764285463,659,1491900167762725151,,0.0824000015855,1.55999994278
1491900167788448332,660,1491900167783534268,,0.0824000015855,1.55999994278
1491900167805315313,661,1491900167802027188,,0.0412000007927,1.55999994278
1491900167825617556,662,1491900167822082607,,0.0824000015855,1.55999994278
1491900167844435944,663,1491900167842015683,,0.0824000015855,1.55999994278
1491900167867762510,664,1491900167862240374,,0.0824000015855,1.55999994278
1491900167887305742,665,1491900167882019543,,0.0824000015855,1.55999994278
1491900167906359182,666,1491900167902007358,,0.0824000015855,1.55999994278
1491900167927548664,667,1491900167921996111,,0.0824000015855,1.55999994278
1491900167944347052,668,1491900167941999760,,0.0824000015855,1.55999994278
1491900167967095753,669,1491900167962133096,,0.0824000015855,1.55999994278
1491900167985015912,670,1491900167981970964,,0.0412000007927,1.55999994278
1491900168007609874,671,1491900168002102373,,0.0824000015855,1.55999994278
1491900168023996543,672,1491900168022008366,,0.0824000015855,1.55999994278
1491900168043903108,673,1491900168042006389,,0.0824000015855,1.55999994278
1491900168064282070,674,1491900168062071028,,0.0412000007927,1.55999994278
1491900168085659364,675,1491900168082489260,,0.0412000007927,1.44000005722
1491900168108027857,676,1491900168102710304,,0.0824000015855,1.55999994278
1491900168127643641,677,1491900168122101088,,0.0824000015855,1.55999994278
1491900168145555675,678,1491900168142128175,,0.0824000015855,1.55999994278
1491900168168213543,679,1491900168164092970,,0.0824000015855,1.55999994278
1491900168187058077,680,1491900168183877087,,0.0824000015855,1.55999994278
1491900168205520528,681,1491900168202378548,,0.0824000015855,1.55999994278
1491900168224554645,682,1491900168222242093,,0.0824000015855,1.67999994755
1491900168244170273,683,1491900168242213866,,0.0824000015855,1.55999994278
1491900168265518870,684,1491900168262204338,,0.0824000015855,1.55999994278
1491900168284045591,685,1491900168282028143,,0.0824000015855,1.55999994278
1491900168304353146,686,1491900168302004865,,0.0824000015855,1.55999994278
1491900168323925441,687,1491900168321998878,,0.0824000015855,1.67999994755
1491900168346118777,688,1491900168342001433,,0.0824000015855,1.55999994278
1491900168365303051,689,1491900168362001748,,0.0824000015855,1.55999994278
1491900168386583054,690,1491900168382095241,,0.0824000015855,1.55999994278
1491900168405588942,691,1491900168402127431,,0.0824000015855,1.55999994278
1491900168425368476,692,1491900168422003528,,0.0824000015855,1.55999994278
1491900168445573740,693,1491900168441995979,,0.0824000015855,1.55999994278
1491900168466412336,694,1491900168462032596,,0.0824000015855,1.55999994278
1491900168485607339,695,1491900168482063328,,0.0824000015855,1.55999994278
1491900168504290884,696,1491900168502037498,,0.0824000015855,1.55999994278
1491900168525455314,697,1491900168522141824,,0.0412000007927,1.44000005722
1491900168545580161,698,1491900168542208285,,0.0824000015855,1.55999994278
1491900168566756987,699,1491900168562402819,,0.0824000015855,1.55999994278
1491900168587689281,700,1491900168583676989,,0.0824000015855,1.55999994278
1491900168606457096,701,1491900168602750273,,0.0824000015855,1.55999994278
1491900168625368245,702,1491900168622118245,,0.0824000015855,1.55999994278
1491900168647968196,703,1491900168642121425,,0.0824000015855,1.55999994278
1491900168668305387,704,1491900168662154136,,0.0824000015855,1.55999994278
1491900168689019556,705,1491900168682126587,,0.0824000015855,1.55999994278
1491900168707199559,706,1491900168701986850,,0.0824000015855,1.55999994278
1491900168726745291,707,1491900168721990707,,0.0824000015855,1.55999994278
1491900168744017898,708,1491900168742000918,,0.0824000015855,1.55999994278
1491900168764061807,709,1491900168762021234,,0.0824000015855,1.55999994278
1491900168786983946,710,1491900168782018632,,0.0824000015855,1.55999994278
1491900168806230823,711,1491900168802011604,,0.0824000015855,1.55999994278
1491900168826759472,712,1491900168821994784,,0.0412000007927,1.20000004768
1491900168845613485,713,1491900168842262756,,0.0824000015855,1.55999994278
1491900168866605884,714,1491900168862250155,,0.0824000015855,1.55999994278
1491900168883963074,715,1491900168882236407,,0.0824000015855,1.55999994278
1491900168907055317,716,1491900168902471671,,0.0824000015855,1.55999994278
1491900168926921362,717,1491900168922621257,,0.0824000015855,1.55999994278
1491900168945297927,718,1491900168942280062,,0.0824000015855,1.55999994278
1491900168967391368,719,1491900168962744440,,0.0824000015855,1.55999994278
1491900168986630537,720,1491900168982275016,,0.0824000015855,1.55999994278
1491900169013725854,721,1491900169003647206,,0.0824000015855,1.55999994278
1491900169027056793,722,1491900169023121011,,0.0824000015855,1.55999994278
1491900169048739557,723,1491900169043333358,,0.0824000015855,1.55999994278
1491900169066593257,724,1491900169062078777,,0.0824000015855,1.55999994278
1491900169084267895,725,1491900169081998259,,0.0824000015855,1.55999994278
1491900169105890815,726,1491900169102002846,,0.0824000015855,1.55999994278
1491900169126328839,727,1491900169121989203,,0.0824000015855,1.55999994278
1491900169146243581,728,1491900169142017435,,0.0824000015855,1.55999994278
1491900169163459157,729,1491900169162240667,,0.0824000015855,1.55999994278
1491900169186423900,730,1491900169182115670,,0.0824000015855,1.55999994278
1491900169206230673,731,1491900169202172652,,0.0824000015855,1.55999994278
1491900169228782343,732,1491900169222146144,,0.0824000015855,1.55999994278
1491900169245066200,733,1491900169242138960,,0.0824000015855,1.55999994278
1491900169265825422,734,1491900169262672348,,0.0824000015855,1.55999994278
