%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1491900575728432163,104,1491900575726460548,,0,0,46.5184707642,6.5666270256,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900575828544677,105,1491900575826440093,,0,0,46.5184707642,6.5666270256,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900575928736879,106,1491900575926466306,,0,0,46.5184707642,6.5666270256,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900576028630487,107,1491900576026716477,,0,0,46.5184707642,6.5666270256,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900576128098731,108,1491900576126464304,,0,0,46.5184707642,6.56662750244,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900576228826037,109,1491900576226443589,,0,0,46.5184707642,6.56662750244,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900576328115375,110,1491900576326518135,,0,0,46.5184707642,6.56662797928,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900576427867004,111,1491900576426534139,,0,0,46.5184707642,6.56662797928,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900576527869623,112,1491900576526470300,,0,0,46.5184745789,6.56662893295,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900576628287762,113,1491900576626502918,,0,0,46.5184745789,6.56662893295,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900576728613246,114,1491900576726500954,,0,0,46.5184707642,6.56662893295,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900576828191229,115,1491900576826438208,,0,0,46.5184707642,6.56662893295,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491900576928592337,116,1491900576926819056,,0,0,46.5184745789,6.56662845612,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
