%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1491899976998328675,107,1491899976996410029,,0,0,46.5184745789,6.56664705276,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899977101805877,108,1491899977098278012,,0,0,46.5184745789,6.56664657593,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899977198442089,109,1491899977196432922,,0,0,46.5184745789,6.56664657593,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899977299558354,110,1491899977296490020,,0,0,46.5184745789,6.56664657593,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899977397764202,111,1491899977396374045,,0,0,46.5184745789,6.56664657593,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899977499355935,112,1491899977497825831,,0,0,46.5184745789,6.56664609909,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899977598193241,113,1491899977596369960,,0,0,46.5184745789,6.56664609909,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899977698010964,114,1491899977696466328,,0,0,46.5184745789,6.56664657593,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899977798534104,115,1491899977796389624,,0,0,46.5184745789,6.56664657593,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899977899695316,116,1491899977896704899,,0,0,46.5184745789,6.56664609909,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899977999453612,117,1491899977996876008,,0,0,46.5184745789,6.56664609909,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899978097689304,118,1491899978096499199,,0,0,46.5184745789,6.56664705276,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899978197572703,119,1491899978196408224,,0,0,46.5184745789,6.56664705276,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899978298283083,120,1491899978296657093,,0,0,46.5184745789,6.56664562225,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899978397911014,121,1491899978396399764,,0,0,46.5184745789,6.56664562225,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899978498661393,122,1491899978496451549,,0,0,46.5184745789,6.56664609909,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899978599427658,123,1491899978596418907,,0,0,46.5184745789,6.56664609909,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899978700658766,124,1491899978697901422,,0,0,46.5184745789,6.56664514542,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899978799613104,125,1491899978796513207,,0,0,46.5184745789,6.56664514542,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899978898786295,126,1491899978897038743,,0,0,46.5184745789,6.56664514542,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899978998404747,127,1491899978997075216,,0,0,46.5184745789,6.56664514542,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899979099614449,128,1491899979096709709,,0,0,46.5184745789,6.56664466858,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899979197820297,129,1491899979196394724,,0,0,46.5184745789,6.56664466858,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899979298185885,130,1491899979296463853,,0,0,46.5184745789,6.5666437149,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491899979397733868,131,1491899979396384805,,0,0,46.5184745789,6.5666437149,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
