%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1491899976840108495,567,1491899976615637161,,0.0824000015855,1.55999994278
1491899976840222350,568,1491899976635905653,,0.0824000015855,1.55999994278
1491899976840510162,569,1491899976655553000,,0.0824000015855,1.55999994278
1491899976840891048,570,1491899976675513992,,0.0824000015855,1.55999994278
1491899976841151204,571,1491899976695566235,,0.0824000015855,1.55999994278
1491899976841224954,572,1491899976715558634,,0.0824000015855,1.55999994278
1491899976841293079,573,1491899976735457439,,0.0824000015855,1.55999994278
1491899976841532766,574,1491899976755559785,,0.0824000015855,1.55999994278
1491899976841606881,575,1491899976775571246,,0.0412000007927,1.44000005722
1491899976841711464,576,1491899976795397916,,0.0824000015855,1.55999994278
1491899976841816152,577,1491899976815549065,,0.0824000015855,1.55999994278
1491899976841917298,578,1491899976835458338,,0.0824000015855,1.55999994278
1491899976857155373,579,1491899976855466571,,0.0824000015855,1.55999994278
1491899976881687668,580,1491899976875522719,,0.0824000015855,1.55999994278
1491899976899266889,581,1491899976895413347,,0.0412000007927,1.44000005722
1491899976917994965,582,1491899976915469340,,0.0412000007927,1.44000005722
1491899976938220749,583,1491899976935433874,,0.0824000015855,1.55999994278
1491899976957924085,584,1491899976955537731,,0.0824000015855,1.55999994278
1491899976977875130,585,1491899976975558932,,0.0824000015855,1.55999994278
1491899976998990289,586,1491899976995941904,,0.0824000015855,1.55999994278
1491899977017855188,587,1491899977015530188,,0.0824000015855,1.55999994278
1491899977039923212,588,1491899977035552586,,0.0824000015855,1.55999994278
1491899977058085194,589,1491899977055586235,,0.0824000015855,1.55999994278
1491899977079355926,590,1491899977075446342,,0.0824000015855,1.67999994755
1491899977098134575,591,1491899977095428897,,0.0824000015855,1.55999994278
1491899977118176505,592,1491899977115397338,,0.0824000015855,1.55999994278
1491899977138344424,593,1491899977135372653,,0.0824000015855,1.55999994278
1491899977158132188,594,1491899977155393125,,0.0824000015855,1.55999994278
1491899977177418180,595,1491899977175403492,,0.0824000015855,1.55999994278
1491899977199507246,596,1491899977195407037,,0.0412000007927,1.55999994278
1491899977217981207,597,1491899977215382300,,0.0824000015855,1.55999994278
1491899977238242303,598,1491899977235391626,,0.0824000015855,1.55999994278
1491899977258294494,599,1491899977255406264,,0.0824000015855,1.55999994278
1491899977278340695,600,1491899977275395590,,0.0824000015855,1.55999994278
1491899977301528511,601,1491899977295425697,,0.0824000015855,1.55999994278
1491899977318740544,602,1491899977315391221,,0.0824000015855,1.55999994278
1491899977338505651,603,1491899977335407838,,0.0824000015855,1.55999994278
1491899977358263519,604,1491899977355402112,,0.0824000015855,1.55999994278
1491899977377894615,605,1491899977375430865,,0.0824000015855,1.55999994278
1491899977397729150,606,1491899977395405191,,0.0824000015855,1.55999994278
1491899977417782277,607,1491899977415466600,,0.0824000015855,1.55999994278
1491899977437706551,608,1491899977435544103,,0.0824000015855,1.55999994278
