%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1491901210043469580,588,1491901209910452165,,0.617999970913,56.2799987793
1491901210043513538,589,1491901209930139564,,0.617999970913,56.2799987793
1491901210043634372,590,1491901209948994462,,0.617999970913,56.2799987793
1491901210043713486,591,1491901209969423163,,0.617999970913,56.2799987793
1491901210043752705,592,1491901209989415874,,0.617999970913,56.2799987793
1491901210043893591,593,1491901210009849367,,0.617999970913,56.2799987793
1491901210044342497,594,1491901210029877182,,0.617999970913,56.2799987793
1491901210067067084,595,1491901210048949893,,0.617999970913,56.2799987793
1491901210070622449,596,1491901210069058959,,0.617999970913,56.2799987793
1491901210091974587,597,1491901210089653076,,0.617999970913,56.2799987793
1491901210110724121,598,1491901210108936829,,0.617999970913,56.2799987793
1491901210131170218,599,1491901210129061832,,0.617999970913,56.2799987793
1491901210150798971,600,1491901210148847460,,0.617999970913,56.2799987793
1491901210171325953,601,1491901210169090953,,0.617999970913,56.2799987793
1491901210191680227,602,1491901210188850278,,0.617999970913,56.2799987793
1491901210211149969,603,1491901210209183511,,0.617999970913,56.2799987793
1491901210231383045,604,1491901210228865128,,0.617999970913,56.2799987793
1491901210251155340,605,1491901210248935600,,0.617999970913,56.2799987793
1491901210272995707,606,1491901210269709821,,0.617999970913,56.2799987793
1491901210294845138,607,1491901210291588783,,0.617999970913,56.2799987793
1491901210312517640,608,1491901210310594150,,0.617999970913,56.2799987793
1491901210333731029,609,1491901210331215768,,0.617999970913,56.2799987793
1491901210352853167,610,1491901210348873427,,0.617999970913,56.2799987793
1491901210372808222,611,1491901210368876607,,0.617999970913,56.2799987793
1491901210394622288,612,1491901210388865724,,0.617999970913,56.2799987793
1491901210411275467,613,1491901210408878331,,0.617999970913,56.2799987793
1491901210431991564,614,1491901210428867918,,0.617999970913,56.2799987793
1491901210450928494,615,1491901210448871098,,0.617999970913,56.2799987793
1491901210471481830,616,1491901210468864382,,0.617999970913,56.2799987793
1491901210492729802,617,1491901210488860635,,0.617999970913,56.2799987793
1491901210511282096,618,1491901210508881471,,0.617999970913,56.2799987793
1491901210531164599,619,1491901210528890484,,0.617999970913,56.2799987793
1491901210551163248,620,1491901210548862050,,0.617999970913,56.2799987793
1491901210571309240,621,1491901210568867157,,0.617999970913,56.2799987793
1491901210593433827,622,1491901210588894451,,0.617999970913,56.2799987793
1491901210610978725,623,1491901210608847944,,0.617999970913,56.2799987793
1491901210631691697,624,1491901210629236540,,0.617999970913,56.2799987793
1491901210651430242,625,1491901210649401856,,0.617999970913,56.2799987793
1491901210671832484,626,1491901210668960765,,0.617999970913,56.2799987793
1491901210693187071,627,1491901210688883997,,0.617999970913,56.2799987793
1491901210711777907,628,1491901210709030927,,0.617999970913,56.2799987793
1491901210732066451,629,1491901210729178065,,0.617999970913,56.2799987793
1491901210754557080,630,1491901210751297652,,0.617999970913,56.2799987793
1491901210774553749,631,1491901210772095780,,0.617999970913,56.2799987793
1491901210797411357,632,1491901210795095731,,0.617999970913,56.2799987793
1491901210814101932,633,1491901210808903598,,0.617999970913,56.2799987793
1491901210832423601,634,1491901210828834694,,0.617999970913,56.2799987793
1491901210851041521,635,1491901210848910166,,0.617999970913,56.2799987793
1491901210871060013,636,1491901210868863607,,0.617999970913,56.2799987793
1491901210894923454,637,1491901210888859130,,0.617999970913,56.2799987793
1491901210912364811,638,1491901210908892519,,0.617999970913,56.2799987793
1491901210931714709,639,1491901210928851324,,0.617999970913,56.2799987793
1491901210952275962,640,1491901210949030285,,0.617999970913,56.2799987793
1491901210971771694,641,1491901210968740236,,0.617999970913,56.2799987793
1491901210991139145,642,1491901210988741176,,0.617999970913,56.2799987793
1491901211012764305,643,1491901211008730919,,0.617999970913,56.2799987793
1491901211036856600,644,1491901211028734307,,0.617999970913,56.2799987793
1491901211051995769,645,1491901211048776133,,0.617999970913,56.2799987793
1491901211072005824,646,1491901211068748375,,0.617999970913,56.2799987793
1491901211091303587,647,1491901211088752701,,0.617999970913,56.2799987793
1491901211112737444,648,1491901211108843017,,0.617999970913,56.2799987793
1491901211134117187,649,1491901211128751197,,0.617999970913,56.2799987793
1491901211152883648,650,1491901211148767189,,0.617999970913,56.2799987793
1491901211171462244,651,1491901211168865838,,0.617999970913,56.2799987793
1491901211192916987,652,1491901211190080424,,0.617999970913,56.2799987793
1491901211213959021,653,1491901211210109698,,0.617999970913,56.2799987793
1491901211233919806,654,1491901211230783503,,0.617999970913,56.2799987793
1491901211252867256,655,1491901211248898245,,0.617999970913,56.2799987793
1491901211274499499,656,1491901211268981998,,0.617999970913,56.2799987793
1491901211294852992,657,1491901211288856532,,0.617999970913,56.2799987793
1491901211314231484,658,1491901211309267212,,0.617999970913,56.2799987793
1491901211335922164,659,1491901211328839871,,0.617999970913,56.2799987793
1491901211354498365,660,1491901211349421177,,0.617999970913,56.2799987793
1491901211373290555,661,1491901211369438367,,0.617999970913,56.2799987793
1491901211391141443,662,1491901211388866286,,0.617999970913,56.2799987793
1491901211412426863,663,1491901211408875039,,0.617999970913,56.2799987793
1491901211432899262,664,1491901211429657490,,0.617999970913,56.2799987793
1491901211451173275,665,1491901211449559316,,0.617999970913,56.2799987793
1491901211473413590,666,1491901211469247652,,0.617999970913,56.2799987793
1491901211491982291,667,1491901211489495780,,0.617999970913,56.2799987793
1491901211512298075,668,1491901211509053179,,0.617999970913,56.2799987793
1491901211531685630,669,1491901211528985630,,0.617999970913,56.2799987793
1491901211550808706,670,1491901211549467612,,0.617999970913,56.2799987793
1491901211572569647,671,1491901211569073292,,0.617999970913,56.2799987793
1491901211593975066,672,1491901211591321056,,0.617999970913,56.2799987793
1491901211611655225,673,1491901211610444392,,0.617999970913,56.2799987793
1491901211634352989,674,1491901211631292416,,0.617999970913,56.2799987793
1491901211653117262,675,1491901211648850491,,0.617999970913,56.2799987793
1491901211673221745,676,1491901211669052369,,0.617999970913,56.2799987793
1491901211691311695,677,1491901211688874820,,0.617999970913,56.2799987793
1491901211712056594,678,1491901211709021906,,0.617999970913,56.2799987793
1491901211731093159,679,1491901211728861701,,0.617999970913,56.2799987793
1491901211750860818,680,1491901211748953787,,0.617999970913,56.2799987793
1491901211771250769,681,1491901211769035613,,0.617999970913,56.2799987793
1491901211792561554,682,1491901211788855772,,0.617999970913,56.2799987793
1491901211812625046,683,1491901211808972910,,0.617999970913,56.2799987793
1491901211832961455,684,1491901211828920778,,0.617999970913,56.2799987793
1491901211854330729,685,1491901211848941353,,0.617999970913,56.2799987793
1491901211873145732,686,1491901211869026565,,0.617999970913,56.2799987793
1491901211893100006,687,1491901211888856672,,0.617999970913,56.2799987793
1491901211912387873,688,1491901211909079591,,0.617999970913,56.2799987793
1491901211933128814,689,1491901211928847251,,0.617999970913,56.2799987793
1491901211954412150,690,1491901211948800899,,0.617999970913,56.2799987793
1491901211973565851,691,1491901211968874236,,0.617999970913,56.2799987793
1491901211994411479,692,1491901211988815176,,0.617999970913,56.2799987793
1491901212013334711,693,1491901212009151064,,0.617999970913,56.2799987793
1491901212038991225,694,1491901212028834244,,0.617999970913,56.2799987793
1491901212051422685,695,1491901212048735237,,0.617999970913,56.2799987793
1491901212071084042,696,1491901212068859146,,0.617999970913,56.2799987793
1491901212090978524,697,1491901212088914201,,0.617999970913,56.2799987793
