%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1491901094487991660,582,1491901094485259941,,2.94156217575,0.0
1491901094507759996,583,1491901094505270308,,2.94156217575,0.0
1491901094527868228,584,1491901094525235832,,2.94156217575,0.0
1491901094547627346,585,1491901094545264168,,2.94156217575,0.0
1491901094567766099,586,1491901094565248963,,2.94156217575,0.0
1491901094588513393,587,1491901094585360007,,2.94156217575,0.0
1491901094607917719,588,1491901094605387719,,2.94156217575,0.0
1491901094628012461,589,1491901094625341524,,2.94156217575,0.0
1491901094648090329,590,1491901094645381735,,2.94156217575,0.0
1491901094667756321,591,1491901094665436634,,2.94156217575,0.0
1491901094687827626,592,1491901094685472261,,2.94156217575,0.0
1491901094708456119,593,1491901094705228254,,2.94156217575,0.0
1491901094727425757,594,1491901094725238049,,2.94156217575,0.0
1491901094747478677,595,1491901094745181437,,2.94156217575,0.0
1491901094767922846,596,1491901094765253054,,2.94156217575,0.0
1491901094788655818,597,1491901094785228109,,2.94156217575,0.0
1491901094808159259,598,1491901094805282123,,2.94156217575,0.0
1491901094827618376,599,1491901094825319105,,2.94156217575,0.0
1491901094847957025,600,1491901094845253795,,2.94156217575,0.0
1491901094867889371,601,1491901094865254319,,2.94156217575,0.0
1491901094888024635,602,1491901094885381666,,2.94156217575,0.0
1491901094908359221,603,1491901094905442450,,2.94156217575,0.0
1491901094928152974,604,1491901094925395265,,2.94156217575,0.0
1491901094948463394,605,1491901094945407560,,2.94156217575,0.0
1491901094968391782,606,1491901094965448136,,2.94156217575,0.0
1491901094989054597,607,1491901094986268555,,2.94156217575,0.0
1491901095008443871,608,1491901095005463662,,2.94156217575,0.0
1491901095028915853,609,1491901095026113301,,2.94156217575,0.0
1491901095048337783,610,1491901095046448252,,2.94156217575,0.0
1491901095068427265,611,1491901095065481275,,2.94156217575,0.0
1491901095088419924,612,1491901095085349247,,2.94156217575,0.0
1491901095107612531,613,1491901095105416802,,2.94156217575,0.0
1491901095127667638,614,1491901095125391701,,2.94156217575,0.0
1491901095147222693,615,1491901095145264151,,2.94156217575,0.0
1491901095167747332,616,1491901095165403998,,2.94156217575,0.0
1491901095187279939,617,1491901095185379157,,2.94156217575,0.0
1491901095207841192,618,1491901095205801348,,2.94156217575,0.0
1491901095227048903,619,1491901095225204736,,2.94156217575,0.0
1491901095247216927,620,1491901095245207760,,2.94156217575,0.0
1491901095267683336,621,1491901095265505054,,2.94156217575,0.0
1491901095287277818,622,1491901095285423286,,2.94156217575,0.0
1491901095308112613,623,1491901095306006310,,2.94156217575,0.0
1491901095327516626,624,1491901095325609698,,2.94156217575,0.0
1491901095347735014,625,1491901095345886264,,2.94156217575,0.0
1491901095368516580,626,1491901095366337621,,2.94156217575,0.0
1491901095387977833,627,1491901095385634811,,2.94156217575,0.0
1491901095407786585,628,1491901095405294137,,2.94156217575,0.0
1491901095428131693,629,1491901095426108880,,2.94156217575,0.0
1491901095448964039,630,1491901095445974091,,2.94156217575,0.0
1491901095466898417,631,1491901095465596073,,2.94156217575,0.0
1491901095487477222,632,1491901095485436336,,2.94156217575,0.0
1491901095507127954,633,1491901095505227589,,2.94156217575,0.0
1491901095527286186,634,1491901095525256342,,2.94156217575,0.0
1491901095547186606,635,1491901095545229053,,2.94156217575,0.0
1491901095567443015,636,1491901095565234421,,2.94156217575,0.0
1491901095587182028,637,1491901095585270257,,2.94156217575,0.0
1491901095607377552,638,1491901095605283698,,2.94156217575,0.0
1491901095627062503,639,1491901095625285888,,2.94156217575,0.0
1491901095648173079,640,1491901095645245735,,2.94156217575,0.0
1491901095668707769,641,1491901095665244175,,2.94156217575,0.0
1491901095688044647,642,1491901095685261626,,2.94156217575,0.0
1491901095708472202,643,1491901095705328243,,2.94156217575,0.0
1491901095727694861,644,1491901095725350538,,2.94156217575,0.0
1491901095748782208,645,1491901095745404864,,2.94156217575,0.0
1491901095769494346,646,1491901095765838096,,2.94156217575,0.0
1491901095788934714,647,1491901095786088620,,2.94156217575,0.0
1491901095807946071,648,1491901095805436383,,2.94156217575,0.0
1491901095827983730,649,1491901095825423052,,2.94156217575,0.0
1491901095848628420,650,1491901095845501024,,2.94156217575,0.0
1491901095867945090,651,1491901095865394829,,2.94156217575,0.0
1491901095887211916,652,1491901095885390509,,2.94156217575,0.0
1491901095907356554,653,1491901095905281710,,2.94156217575,0.0
1491901095927824369,654,1491901095925255775,,2.94156217575,0.0
1491901095948075831,655,1491901095945259164,,2.94156217575,0.0
1491901095967726094,656,1491901095965237240,,2.94156217575,0.0
1491901095988034899,657,1491901095985318284,,2.94156217575,0.0
1491901096007717558,658,1491901096005279537,,2.94156217575,0.0
1491901096029327197,659,1491901096025343550,,2.94156217575,0.0
1491901096048703085,660,1491901096046094908,,2.94156217575,0.0
1491901096068993140,661,1491901096066087567,,2.94156217575,0.0
1491901096089539393,662,1491901096087136580,,2.94156217575,0.0
1491901096109392625,663,1491901096105410333,,2.94156217575,0.0
1491901096129389451,664,1491901096125269971,,2.94156217575,0.0
1491901096147576693,665,1491901096145262526,,2.94156217575,0.0
1491901096167817998,666,1491901096165252998,,2.94156217575,0.0
1491901096187321751,667,1491901096185282844,,2.94156217575,0.0
1491901096207321285,668,1491901096205243837,,2.94156217575,0.0
1491901096227344882,669,1491901096225266600,,2.94156217575,0.0
1491901096247354104,670,1491901096245295874,,2.94156217575,0.0
1491901096267462440,671,1491901096265367179,,2.94156217575,0.0
1491901096287360828,672,1491901096285349630,,2.94156217575,0.0
1491901096307492810,673,1491901096305358956,,2.94156217575,0.0
1491901096328431407,674,1491901096325336615,,2.94156217575,0.0
1491901096348095056,675,1491901096345569691,,2.94156217575,0.0
1491901096367970423,676,1491901096365493860,,2.94156217575,0.0
1491901096387717041,677,1491901096385646676,,2.94156217575,0.0
1491901096407513137,678,1491901096405389856,,2.94156217575,0.0
1491901096427533244,679,1491901096426171942,,2.94156217575,0.0
1491901096450130435,680,1491901096446398560,,2.94156217575,0.0
1491901096469059032,681,1491901096465423927,,2.94156217575,0.0
1491901096491855858,682,1491901096486185961,,2.94156217575,0.0
1491901096507560183,683,1491901096505423464,,2.94156217575,0.0
1491901096528056436,684,1491901096525434248,,2.94156217575,0.0
1491901096547679981,685,1491901096545389511,,2.94156217575,0.0
1491901096568070973,686,1491901096565446910,,2.94156217575,0.0
1491901096588598997,687,1491901096585535455,,2.94156217575,0.0
1491901096608688427,688,1491901096605524937,,2.94156217575,0.0
1491901096628383013,689,1491901096625492075,,2.94156217575,0.0
1491901096648473849,690,1491901096645875307,,2.94156217575,0.0
1491901096668389269,691,1491901096665441352,,2.94156217575,0.0
1491901096688096928,692,1491901096685391146,,2.94156217575,0.0
1491901096708084848,693,1491901096705415420,,2.94156217575,0.0
1491901096729014590,694,1491901096725839642,,2.94156217575,0.0
1491901096749681104,695,1491901096746470374,,2.94156217575,0.0
1491901096768167773,696,1491901096765615741,,2.94156217575,0.0
1491901096789031943,697,1491901096785680432,,2.94156217575,0.0
1491901096809546373,698,1491901096805550122,,2.94156217575,0.0
1491901096830940282,699,1491901096825671636,,2.94156217575,0.0
1491901096848398097,700,1491901096845629191,,2.94156217575,0.0
1491901096868598881,701,1491901096865428152,,2.94156217575,0.0
1491901096888868832,702,1491901096885467321,,2.94156217575,0.0
1491901096908929981,703,1491901096905359720,,2.94156217575,0.0
1491901096927790713,704,1491901096925451806,,2.94156217575,0.0
