%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1491901094634491160,106,1491901094632607670,,0,0,46.5184669495,6.56663179398,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901094734642060,107,1491901094732584456,,0,0,46.5184669495,6.56663179398,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901094834917596,108,1491901094832634002,,0,0,46.5184669495,6.56663131714,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901094934479329,109,1491901094932531777,,0,0,46.5184669495,6.56663131714,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901095033944083,110,1491901095032599343,,0,0,46.5184631348,6.5666308403,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901095133742171,111,1491901095132556077,,0,0,46.5184631348,6.5666308403,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901095234331404,112,1491901095232597289,,0,0,46.5184631348,6.56662988663,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901095334362356,113,1491901095332547877,,0,0,46.5184631348,6.56662988663,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901095433993464,114,1491901095432615235,,0,0,46.5184631348,6.56662940979,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901095534236604,115,1491901095532560874,,0,0,46.5184631348,6.56662940979,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901095633900160,116,1491901095632604795,,0,0,46.5184631348,6.56662988663,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901095733889081,117,1491901095732545279,,0,0,46.5184631348,6.56662988663,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901095834417689,118,1491901095832645554,,0,0,46.5184631348,6.5666308403,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901095933944683,119,1491901095932647964,,0,0,46.5184631348,6.5666308403,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901096034013395,120,1491901096032598499,,0,0,46.5184631348,6.56663131714,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901096133967629,121,1491901096132539295,,0,0,46.5184631348,6.56663131714,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901096235247018,122,1491901096232610195,,0,0,46.5184631348,6.5666308403,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901096334159272,123,1491901096332552970,,0,0,46.5184631348,6.5666308403,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901096434381006,124,1491901096432622776,,0,0,46.5184631348,6.5666308403,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901096534157583,125,1491901096532540499,,0,0,46.5184631348,6.5666308403,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901096634385358,126,1491901096632607962,,0,0,46.5184631348,6.56662893295,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901096734998237,127,1491901096732535580,,0,0,46.5184631348,6.56662893295,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901096835826481,128,1491901096832598720,,0,0,46.5184631348,6.56662654877,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901096934837433,129,1491901096932537276,,0,0,46.5184631348,6.56662654877,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901097036812708,130,1491901097032606718,,0,0,46.5184631348,6.56662607193,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901097134589441,131,1491901097132540951,,0,0,46.5184631348,6.56662607193,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901097235330393,132,1491901097232597372,,0,0,46.5184631348,6.56662607193,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901097334679679,133,1491901097332539887,,0,0,46.5184631348,6.56662607193,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901097438059746,134,1491901097433157453,,0,0,46.5184631348,6.56662464142,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901097534656374,135,1491901097532536947,,0,0,46.5184631348,6.56662464142,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901097634465920,136,1491901097632709357,,0,0,46.5184631348,6.56662273407,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901097735512341,137,1491901097732843434,,0,0,46.5184631348,6.56662273407,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901097838272825,138,1491901097833578189,,0,0,46.5184669495,6.56662368774,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901097934759662,139,1491901097932709193,,0,0,46.5184669495,6.56662368774,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901098034659364,140,1491901098032897749,,0,0,46.5184631348,6.56662273407,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901098134866670,141,1491901098132546722,,0,0,46.5184631348,6.56662273407,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901098235569914,142,1491901098232933507,,0,0,46.5184669495,6.5666217804,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901098334651543,143,1491901098332537115,,0,0,46.5184669495,6.5666217804,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901098434058849,144,1491901098432602963,,0,0,46.5184669495,6.56662082672,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901098534309332,145,1491901098532558134,,0,0,46.5184669495,6.56662082672,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901098635136378,146,1491901098632914659,,0,0,46.5184669495,6.56662082672,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901098734331757,147,1491901098732540767,,0,0,46.5184669495,6.56662082672,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901098834841095,148,1491901098832595261,,0,0,46.5184669495,6.56661891937,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901098934355380,149,1491901098932530067,,0,0,46.5184669495,6.56661891937,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901099036630395,150,1491901099032633728,,0,0,46.5184631348,6.56661939621,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901099134159159,151,1491901099132538482,,0,0,46.5184631348,6.56661939621,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901099234622403,152,1491901099232612872,,0,0,46.5184631348,6.56661939621,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901099334745022,153,1491901099332604449,,0,0,46.5184631348,6.56661939621,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901099435156599,154,1491901099432616911,,0,0,46.5184631348,6.56661987305,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901099535912916,155,1491901099533229530,,0,0,46.5184631348,6.56661987305,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901099634358243,156,1491901099632600274,,0,0,46.5184631348,6.56661844254,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901099734395393,157,1491901099732532684,,0,0,46.5184631348,6.56661844254,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901099834932803,158,1491901099832662386,,0,0,46.5184631348,6.56661987305,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901099936054849,159,1491901099932582869,,0,0,46.5184631348,6.56661987305,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901100034477572,160,1491901100032618509,,0,0,46.5184631348,6.56662082672,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901100134694930,161,1491901100132546596,,0,0,46.5184631348,6.56662082672,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901100234663122,162,1491901100232839580,,0,0,46.5184631348,6.56662225723,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901100335208970,163,1491901100332880271,,0,0,46.5184631348,6.56662225723,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901100433889140,164,1491901100432611692,,0,0,46.5184631348,6.56662225723,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901100534307280,165,1491901100532538321,,0,0,46.5184631348,6.56662225723,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901100634044013,166,1491901100632598440,,0,0,46.5184631348,6.56662130356,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901100734179757,167,1491901100732564757,,0,0,46.5184631348,6.56662130356,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901100834021594,168,1491901100832604667,,0,0,46.5184631348,6.56661939621,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901100934817182,169,1491901100932552286,,0,0,46.5184631348,6.56661939621,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901101034654957,170,1491901101032618342,,0,0,46.5184631348,6.56661891937,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901101134167732,171,1491901101132556169,,0,0,46.5184631348,6.56661891937,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901101238289778,172,1491901101232607277,,0,0,46.5184631348,6.56661748886,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901101334572553,173,1491901101332537709,,0,0,46.5184631348,6.56661748886,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901101434447984,174,1491901101432627619,,0,0,46.5184631348,6.56661748886,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901101534846071,175,1491901101532557009,,0,0,46.5184631348,6.56661748886,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901101636991555,176,1491901101632626242,,0,0,46.5184631348,6.56661653519,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901101734609798,177,1491901101732541986,,0,0,46.5184631348,6.56661653519,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901101834486167,178,1491901101832612886,,0,0,46.5184669495,6.56661605835,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901101935041598,179,1491901101932541963,,0,0,46.5184669495,6.56661605835,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901102035327238,180,1491901102032891665,,0,0,46.5184669495,6.56661701202,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901102134539752,181,1491901102132546002,,0,0,46.5184669495,6.56661701202,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901102234531017,182,1491901102232612006,,0,0,46.5184669495,6.56661701202,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901102334321709,183,1491901102332547490,,0,0,46.5184669495,6.56661701202,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901102436942244,184,1491901102432989223,,0,0,46.5184669495,6.56662034988,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901102534608561,185,1491901102532551373,,0,0,46.5184669495,6.56662034988,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901102634187742,186,1491901102632611596,,0,0,46.5184707642,6.56662034988,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901102734447079,187,1491901102732545465,,0,0,46.5184707642,6.56662034988,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901102835813917,188,1491901102832636156,,0,0,46.5184707642,6.56662130356,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901102934637629,189,1491901102932536900,,0,0,46.5184707642,6.56662130356,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901103034421029,190,1491901103032599310,,0,0,46.5184669495,6.56662082672,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901103135670992,191,1491901103132551981,,0,0,46.5184669495,6.56662082672,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901103234610069,192,1491901103232903871,,0,0,46.5184707642,6.56662130356,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901103334258469,193,1491901103332528208,,0,0,46.5184707642,6.56662130356,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901103434418796,194,1491901103432610462,,0,0,46.5184669495,6.56662082672,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1491901103533980998,195,1491901103532580998,,0,0,46.5184669495,6.56662082672,2.77333781671e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
